path	state	category	tracked	lines	notes
apps/desktop/src-tauri/tests/browser_automation_test.rs	review-pending	human	tracked	18	
apps/desktop/src-tauri/tests/fixtures/mock_responses.json	review-pending	human	tracked	26	
apps/desktop/src-tauri/tests/integration_tests.rs	review-pending	human	tracked	1091	
apps/desktop/src-tauri/tests/mcp_integration_test.rs	review-pending	human	tracked	312	
apps/desktop/src-tauri/tests/test_config.toml	review-pending	human	tracked	173	
apps/desktop/src/App.tsx	review-pending	human	tracked	1536	
apps/desktop/src/__tests__/ErrorToast.test.tsx	review-pending	human	tracked	251	
apps/desktop/src/__tests__/agent-task-lifecycle.test.ts	review-pending	human	tracked	412	
apps/desktop/src/__tests__/agenticChatSmoke.test.ts	review-pending	human	tracked	356	
apps/desktop/src/__tests__/approval-timeout.test.ts	review-pending	human	tracked	314	
apps/desktop/src/__tests__/chatIPC.test.ts	review-pending	human	tracked	190	
apps/desktop/src/__tests__/chatMessageBubbleLayout.test.tsx	review-pending	human	tracked	22	
apps/desktop/src/__tests__/components/ReactPreview.test.ts	review-pending	human	tracked	17	
apps/desktop/src/__tests__/constants/llmModelIdUniqueness.test.ts	review-pending	human	tracked	134	
apps/desktop/src/__tests__/e2e/windows.spec.ts	review-pending	human	tracked	1096	
apps/desktop/src/__tests__/errorStore.test.ts	review-pending	human	tracked	274	
apps/desktop/src/__tests__/features.test.ts	review-pending	human	tracked	1746	
apps/desktop/src/__tests__/hooks/useDeepLink.test.ts	review-pending	human	tracked	39	
apps/desktop/src/__tests__/memory.test.ts	review-pending	human	tracked	1028	
apps/desktop/src/__tests__/modelRouter.test.ts	review-pending	human	tracked	211	
apps/desktop/src/__tests__/newChatReset.test.ts	review-pending	human	tracked	143	
apps/desktop/src/__tests__/retry.test.ts	review-pending	human	tracked	474	
apps/desktop/src/__tests__/scheduler.test.ts	review-pending	human	tracked	802	
apps/desktop/src/__tests__/services/analytics.test.ts	review-pending	human	tracked	240	
apps/desktop/src/__tests__/stores/agiStore.test.ts	review-pending	human	tracked	536	
apps/desktop/src/__tests__/stores/executionStore.goalSync.test.ts	review-pending	human	tracked	200	
apps/desktop/src/__tests__/stores/executionStore.iterationProgress.test.ts	review-pending	human	tracked	137	
apps/desktop/src/__tests__/stores/executionStore.reflectionNormalization.test.ts	review-pending	human	tracked	120	
apps/desktop/src/__tests__/stores/schedulerStore.test.ts	review-pending	human	tracked	141	
apps/desktop/src/__tests__/stores/voiceModeStore.test.ts	review-pending	human	tracked	66	
apps/desktop/src/__tests__/stream-watchdog.test.ts	review-pending	human	tracked	384	
apps/desktop/src/__tests__/tauriCommandRegistration.test.ts	review-pending	human	tracked	178	
apps/desktop/src/__tests__/tauriMock.test.ts	review-pending	human	tracked	214	
apps/desktop/src/__tests__/toolStoreEvents.test.ts	review-pending	human	tracked	275	
apps/desktop/src/__tests__/useOCR.test.ts	review-pending	human	tracked	184	
apps/desktop/src/__tests__/useScreenCapture.test.ts	review-pending	human	tracked	72	
apps/desktop/src/__tests__/useVoiceTranscription.test.ts	review-pending	human	tracked	95	
apps/desktop/src/__tests__/windowStatePersistence.test.ts	review-pending	human	tracked	397	
apps/desktop/src/__tests__/windows-compat.test.ts	review-pending	human	tracked	928	
apps/desktop/src/__tests__/workflow-builder.test.ts	review-pending	human	tracked	456	
apps/desktop/src/api/__tests__/cloudApi.test.ts	review-pending	human	tracked	173	
apps/desktop/src/api/accountApi.ts	review-pending	human	tracked	138	
apps/desktop/src/api/agent.ts	review-pending	human	tracked	230	
apps/desktop/src/api/agi.ts	review-pending	human	tracked	290	
apps/desktop/src/api/agi_checkpoint.ts	review-pending	human	tracked	287	
apps/desktop/src/api/analytics.ts	review-pending	human	tracked	547	
apps/desktop/src/api/apiManagement.ts	review-pending	human	tracked	270	
apps/desktop/src/api/artifacts.ts	review-pending	human	tracked	736	
apps/desktop/src/api/automation.ts	review-pending	human	tracked	406	
apps/desktop/src/api/automationEnhanced.ts	review-pending	human	tracked	467	
apps/desktop/src/api/autonomousCheckpoint.ts	review-pending	human	tracked	102	
apps/desktop/src/api/backgroundTasks.ts	review-pending	human	tracked	204	
apps/desktop/src/api/browser.ts	review-pending	human	tracked	804	
apps/desktop/src/api/cache.ts	review-pending	human	tracked	423	
apps/desktop/src/api/chat.ts	review-pending	human	tracked	216	
apps/desktop/src/api/client.ts	review-pending	human	tracked	296	
apps/desktop/src/api/cloudApi.ts	review-pending	human	tracked	523	
apps/desktop/src/api/codeEditing.ts	review-pending	human	tracked	339	
apps/desktop/src/api/codeSearch.ts	review-pending	human	tracked	219	
apps/desktop/src/api/config.ts	review-pending	human	tracked	18	
apps/desktop/src/api/council.ts	review-pending	human	tracked	47	
apps/desktop/src/api/database.ts	review-pending	human	tracked	997	
apps/desktop/src/api/design.ts	review-pending	human	tracked	158	
apps/desktop/src/api/email.ts	review-pending	human	tracked	388	
apps/desktop/src/api/embeddings.ts	review-pending	human	tracked	162	
apps/desktop/src/api/fileOps.ts	review-pending	human	tracked	309	
apps/desktop/src/api/git.ts	review-pending	human	tracked	745	
apps/desktop/src/api/googleBatch.ts	review-pending	human	tracked	671	
apps/desktop/src/api/index.ts	review-pending	human	tracked	1007	
apps/desktop/src/api/lsp.ts	review-pending	human	tracked	374	
apps/desktop/src/api/marketplace.ts	review-pending	human	tracked	541	
apps/desktop/src/api/mcp.ts	review-pending	human	tracked	1240	
apps/desktop/src/api/media.ts	review-pending	human	tracked	108	
apps/desktop/src/api/memory.ts	review-pending	human	tracked	1053	
apps/desktop/src/api/metrics.ts	review-pending	human	tracked	421	
apps/desktop/src/api/migration.ts	review-pending	human	tracked	178	
apps/desktop/src/api/ocr.ts	review-pending	human	tracked	164	
apps/desktop/src/api/ollama.ts	review-pending	human	tracked	314	
apps/desktop/src/api/onboarding.ts	review-pending	human	tracked	370	
apps/desktop/src/api/orchestrator.ts	review-pending	human	tracked	529	
apps/desktop/src/api/planning.ts	review-pending	human	tracked	62	
apps/desktop/src/api/privacy.ts	review-pending	human	tracked	350	
apps/desktop/src/api/productivity.ts	review-pending	human	tracked	294	
apps/desktop/src/api/projectMemory.ts	review-pending	human	tracked	316	
apps/desktop/src/api/reflection.ts	review-pending	human	tracked	349	
apps/desktop/src/api/screenWatcher.ts	review-pending	human	tracked	237	
apps/desktop/src/api/taskPersistence.ts	review-pending	human	tracked	240	
apps/desktop/src/api/teamsApi.ts	review-pending	human	tracked	350	
apps/desktop/src/api/terminal.ts	review-pending	human	tracked	303	
apps/desktop/src/api/timeout.ts	review-pending	human	tracked	83	
apps/desktop/src/api/toolConfirmation.ts	review-pending	human	tracked	279	
apps/desktop/src/api/tutorials.ts	review-pending	human	tracked	435	
apps/desktop/src/api/undo.ts	review-pending	human	tracked	312	
apps/desktop/src/api/voice.ts	review-pending	human	tracked	778	
apps/desktop/src/api/workflow.ts	review-pending	human	tracked	282	
apps/desktop/src/api/workspace.ts	review-pending	human	tracked	268	
apps/desktop/src/components/AGI/ActionTimeline.tsx	review-pending	human	tracked	326	
apps/desktop/src/components/AGI/AgentTaskCreator.tsx	review-pending	human	tracked	210	
apps/desktop/src/components/AGI/AgentTaskMonitor.tsx	review-pending	human	tracked	612	
apps/desktop/src/components/AGI/AgentTaskPanel.tsx	review-pending	human	tracked	96	
apps/desktop/src/components/AGI/IterationProgressPanel.tsx	review-pending	human	tracked	562	
apps/desktop/src/components/AGI/OperatorDrillDown.tsx	review-pending	human	tracked	568	
apps/desktop/src/components/AGI/ProgressIndicator.tsx	review-pending	human	tracked	522	
apps/desktop/src/components/AGI/ReflectionInsightCard.tsx	review-pending	human	tracked	527	
apps/desktop/src/components/AGI/index.ts	review-pending	human	tracked	23	
apps/desktop/src/components/AGI/reflectionTypes.ts	review-pending	human	tracked	76	
apps/desktop/src/components/Agent/AutomationHistory.tsx	review-pending	human	tracked	289	
apps/desktop/src/components/Agent/BrowserAutomationPanel.tsx	review-pending	human	tracked	222	
apps/desktop/src/components/Agent/PlanPreview.tsx	review-pending	human	tracked	224	
apps/desktop/src/components/AgentCollaboration/AgentCollaborationPanel.tsx	review-pending	human	tracked	810	
apps/desktop/src/components/AgentCollaboration/index.ts	review-pending	human	tracked	1	
apps/desktop/src/components/AgentStatusMonitor/index.tsx	review-pending	human	tracked	256	
apps/desktop/src/components/Analytics/index.ts	review-pending	human	tracked	8	
apps/desktop/src/components/Artifacts/ArtifactCategoryFilter.tsx	review-pending	human	tracked	102	
apps/desktop/src/components/Artifacts/ArtifactPanel.tsx	review-pending	human	tracked	826	
apps/desktop/src/components/Artifacts/ArtifactRendererView.tsx	review-pending	human	tracked	544	
apps/desktop/src/components/Artifacts/ArtifactToolbar.tsx	review-pending	human	tracked	160	
apps/desktop/src/components/Artifacts/ArtifactVersionHistory.tsx	review-pending	human	tracked	316	
apps/desktop/src/components/Artifacts/ArtifactsGallery.tsx	review-pending	human	tracked	580	
apps/desktop/src/components/Artifacts/InlineArtifactEditor.tsx	review-pending	human	tracked	82	
apps/desktop/src/components/Artifacts/ShareArtifactDialog.tsx	review-pending	human	tracked	235	
apps/desktop/src/components/Artifacts/VersionHistoryDialog.tsx	review-pending	human	tracked	173	
apps/desktop/src/components/Artifacts/index.ts	review-pending	human	tracked	14	
apps/desktop/src/components/Auth/AuthForm.tsx	review-pending	human	tracked	808	
apps/desktop/src/components/Auth/AuthPage.tsx	review-pending	human	tracked	362	
apps/desktop/src/components/Auth/index.ts	review-pending	human	tracked	2	
apps/desktop/src/components/Automation/ActionRecorder.tsx	review-pending	human	tracked	321	
apps/desktop/src/components/BackgroundTasks/BackgroundTaskIndicator.tsx	review-pending	human	tracked	122	
apps/desktop/src/components/BackgroundTasks/BackgroundTasksPanel.tsx	review-pending	human	tracked	295	
apps/desktop/src/components/BackgroundTasks/index.tsx	review-pending	human	tracked	7	
apps/desktop/src/components/Browser/BrowserActionLog.tsx	review-pending	human	tracked	306	
apps/desktop/src/components/Browser/BrowserDebugTabs.tsx	review-pending	human	tracked	655	
apps/desktop/src/components/Browser/BrowserReplayViewer.tsx	review-pending	human	tracked	427	
apps/desktop/src/components/Browser/BrowserViewer.tsx	review-pending	human	tracked	496	
apps/desktop/src/components/Browser/BrowserVisualization.tsx	review-pending	human	tracked	47	
apps/desktop/src/components/Browser/index.ts	review-pending	human	tracked	5	
apps/desktop/src/components/Calendar/CalendarDayView.tsx	review-pending	human	tracked	141	
apps/desktop/src/components/Calendar/CalendarMonthView.tsx	review-pending	human	tracked	147	
apps/desktop/src/components/Calendar/CalendarWeekView.tsx	review-pending	human	tracked	187	
apps/desktop/src/components/Calendar/CalendarWorkspace.tsx	review-pending	human	tracked	484	
apps/desktop/src/components/Calendar/EventDialog.tsx	review-pending	human	tracked	266	
apps/desktop/src/components/Canvas/ArtifactList.tsx	review-pending	human	tracked	180	
apps/desktop/src/components/Canvas/ArtifactPreview.tsx	review-pending	human	tracked	205	
apps/desktop/src/components/Canvas/CanvasContainer.tsx	review-pending	human	tracked	73	
apps/desktop/src/components/Canvas/CanvasPanel.tsx	review-pending	human	tracked	344	
apps/desktop/src/components/Canvas/CanvasWorkspace.tsx	review-pending	human	tracked	1175	
apps/desktop/src/components/Canvas/CodeEditor.tsx	review-pending	human	tracked	167	
apps/desktop/src/components/Canvas/index.ts	review-pending	human	tracked	21	
apps/desktop/src/components/Cloud/CloudStoragePanel.tsx	review-pending	human	tracked	544	
apps/desktop/src/components/Code/CodeEditor.tsx	review-pending	human	tracked	310	
apps/desktop/src/components/Code/DiffViewer.tsx	review-pending	human	tracked	204	
apps/desktop/src/components/Code/FileTree.tsx	review-pending	human	tracked	643	
apps/desktop/src/components/ComputerUse/ActionLog.tsx	review-pending	human	tracked	125	
apps/desktop/src/components/ComputerUse/ComputerUseAppPermissionDialog.tsx	review-pending	human	tracked	86	
apps/desktop/src/components/ComputerUse/ComputerUseMonitor.tsx	review-pending	human	tracked	117	
apps/desktop/src/components/ComputerUse/ScreenPreview.tsx	review-pending	human	tracked	144	
apps/desktop/src/components/ComputerUse/index.ts	review-pending	human	tracked	3	
apps/desktop/src/components/Connectors/ConnectorApiKeyDialog.tsx	review-pending	human	tracked	130	
apps/desktop/src/components/Connectors/ConnectorCard.tsx	review-pending	human	tracked	123	
apps/desktop/src/components/Connectors/ConnectorDetailView.tsx	review-pending	human	tracked	270	
apps/desktop/src/components/Connectors/ConnectorGallery.tsx	review-pending	human	tracked	411	
apps/desktop/src/components/Connectors/ConnectorHealthDashboard.tsx	review-pending	human	tracked	334	
apps/desktop/src/components/Connectors/ConnectorOAuthFlow.tsx	review-pending	human	tracked	86	
apps/desktop/src/components/Connectors/ConnectorsGallery.tsx	review-pending	human	tracked	428	
apps/desktop/src/components/Connectors/OAuthConnectorCard.tsx	review-pending	human	tracked	177	
apps/desktop/src/components/Connectors/connectorDefinitions.ts	review-pending	human	tracked	1000	
apps/desktop/src/components/Cowork/CoworkTab.tsx	review-pending	human	tracked	262	
apps/desktop/src/components/CustomInstructions/CustomInstructionsDialog.tsx	review-pending	human	tracked	305	
apps/desktop/src/components/CustomInstructions/index.ts	review-pending	human	tracked	1	
apps/desktop/src/components/Database/DatabaseWorkspace.tsx	review-pending	human	tracked	943	
apps/desktop/src/components/Document/DocumentWorkspace.tsx	review-pending	human	tracked	315	
apps/desktop/src/components/Document/index.ts	review-pending	human	tracked	1	
apps/desktop/src/components/Documents/DocumentGenerator.tsx	review-pending	human	tracked	306	
apps/desktop/src/components/DynamicCanvas/DynamicCanvas.tsx	review-pending	human	tracked	1480	
apps/desktop/src/components/DynamicCanvas/index.ts	review-pending	human	tracked	1	
apps/desktop/src/components/Editor/MonacoEditor.tsx	review-pending	human	tracked	380	
apps/desktop/src/components/ErrorBoundary.tsx	review-pending	human	tracked	5	
apps/desktop/src/components/ErrorHandling/ErrorBoundary.tsx	review-pending	human	tracked	297	
apps/desktop/src/components/ErrorHandling/__tests__/ErrorBoundary.test.tsx	review-pending	human	tracked	389	
apps/desktop/src/components/ErrorHandling/index.ts	review-pending	human	tracked	1	
apps/desktop/src/components/Errors/ErrorToast.tsx	review-pending	human	tracked	4	
apps/desktop/src/components/Execution/BrowserPanel.tsx	review-pending	human	tracked	297	
apps/desktop/src/components/Execution/CheckpointManager.tsx	review-pending	human	tracked	264	
apps/desktop/src/components/Execution/ExecutionDashboard.tsx	review-pending	human	tracked	337	
apps/desktop/src/components/Execution/FileOperationHistory.tsx	review-pending	human	tracked	334	
apps/desktop/src/components/Execution/FilesPanel.tsx	review-pending	human	tracked	319	
apps/desktop/src/components/Execution/InteractiveTerminal.tsx	review-pending	human	tracked	484	
apps/desktop/src/components/Execution/ReflectionPanel.tsx	review-pending	human	tracked	607	
apps/desktop/src/components/Execution/TerminalPanel.tsx	review-pending	human	tracked	266	
apps/desktop/src/components/Execution/ThinkingPanel.tsx	review-pending	human	tracked	259	
apps/desktop/src/components/Execution/TimeoutWarningBanner.tsx	review-pending	human	tracked	152	
apps/desktop/src/components/Execution/TimeoutWarningDialog.tsx	review-pending	human	tracked	418	
apps/desktop/src/components/Execution/__tests__/TimeoutWarningDialog.test.tsx	review-pending	human	tracked	147	
apps/desktop/src/components/Execution/index.ts	review-pending	human	tracked	17	
apps/desktop/src/components/ExecutionSidecar/ComputerUseOverlay.tsx	review-pending	human	tracked	145	
